Age,Experience_Years,Salary,City,Education_Level,Performance_Score,Working_Hours_Per_Week,Random_Noise_Text
32.0,12.0,176120.0,Bhubaneswar,Diploma,,64.0,
36.0,33.0,80475.0,Bhubaneswar,PhD,2.6655497892374544,55.0,
19.0,3.0,118304.0,Mumbai,Bachelors,3.1506700015031406,,
hlCqe,35.0,195765.0,Delhi,Diploma,1.34678151167705,46.0,
66.0,29.0,186107.0,Kolkata,Masters,1.154229130793902,65.0,
27.0,11.0,182326.0,Chennai,masters ,5.37307885095693,62.0,cckUnMkx
35.0,32.0,,Bhubaneswar,Diploma,7.542588843548574,20.0,JGkEDcTM
44.0,36.0,194357.0,Delhi,PhD,4.571736295549089,21.0,
29.0,23.0,123427.0,Delhi,Masters,3.413950172722643,42.0,GnxcdmzK
50.0,7.0,110902.0,Bhubaneswar,Diploma,unknown,65.0,
57.0,22.0,85234.0,Bhubaneswar,Bachelors,9.008253218230502,55.0,
23.0,22.0,127385.0,Delhi,PhD,3.3180784028950923,26.0,
69.0,31.0,68208.0,Delhi,PhD,3.1110678484033922,21.0,FhjPucDT
64.0,16.0,126390.0,Chennai,Masters,4.821376558376381,,
23.0,10.0,174546.0,Chennai,Bachelors,2.3282200758003544,58.0,
68.0,29.0,90338.0,  mumbai  ,PhD,1.1208461398064455,45.0,
,39.0,189225.0,Bhubaneswar,PhD,9.472781896845257,49.0,
22.0,2.0,62774.0,Chennai,masters ,9.451969312412595,34.0,
50.0,35.0,121917.0,Chennai,Diploma,1.4404566512615484,48.0,jMlUJreP
24.0,18.0,,  mumbai  ,PhD,7.127460952220828,35.0,
49.0,15.0,43656.0,Delhi,Bachelors,5.151865791494772,21.0,ZEeWegIE
56.0,12.0,130261.0,Mumbai,PhD,8.914055434360165,58.0,
33.0,16.0,107868.0,Delhi,Bachelors,9.864898320202434,42.0,KwxBWfuc
34.0,,801450.0,Bhubaneswar,PhD,unknown,52.0,
48.0,37.0,,Bhubaneswar,Masters,8.887794055876139,38.0,
43.0,13.0,178865.0,Delhi,Bachelors,1.6214119052032006,42.0,
49.0,12.0,116571.0,Delhi,Diploma,8.73704795340701,54.0,
56.0,31.0,132352.0,Chennai,Diploma,5.524987012168295,61.0,
65.0,5.0,196379.0,Kolkata,Diploma,6.106300559726054,44.0,
66.0,30.0,149228.0,Mumbai,PhD,8.640944759213696,51.0,
52.0,3.0,108366.0,Chennai,Masters,5.618584127879499,69.0,
67.0,25.0,122734.0,,Bachelors,6.053883672373148,41.0,
40.0,12.0,187990.0,Bhubaneswar,Diploma,3.755522641298744,69.0,
69.0,,115360.0,Delhi,Diploma,2.4613411631787234,63.0,
41.0,28.0,184718.0,Chennai,PhD,5.812696059879109,49.0,
39.0,5.0,21011.0,Bhubaneswar,Bachelors,,29.0,
69.0,6.0,48359.0,Chennai,Diploma,8.707092983553771,56.0,ziKUSKcD
24.0,35.0,34214.0,Chennai,Diploma,3.1161877999701346,31.0,WfYXFtAr
43.0,15.0,,,Bachelors,2.205639834772525,33.0,
23.0,5.0,131972.0,Delhi,Diploma,6.075318826905834,45.0,
62.0,2.0,110800.0,Mumbai,Bachelors,5.7554932637619185,67.0,
52.0,11.0,153884.0,Mumbai,PhD,7.762187194561834,53.0,JqRoIvfA
67.0,23.0,76327.0,Mumbai,Bachelors,8.494787053148357,35.0,
27.0,18.0,69504.0,Chennai,Diploma,4.974644842232842,23.0,
62.0,26.0,162775.0,Kolkata,Masters,1.0453117248440367,39.0,
52.0,8.0,40674.0,Mumbai,PhD,2.923611896346438,24.0,
35.0,2.0,93677.0,,Diploma,7.486573856530611,25.0,
38.0,21.0,57515.0,Delhi,PhD,9.465497696089285,34.0,
35.0,35.0,151531.0,Delhi,Diploma,1.3108374743737699,36.0,
49.0,3.0,165713.0,Delhi,Bachelors,9.293138816174613,21.0,
39.0,18.0,130275.0,Kolkata,Bachelors,8.246193084382309,,
35.0,15.0,163088.0,Mumbai,Masters,8.763755521384386,51.0,EGqBTJOc
66.0,22.0,165979.0,Bhubaneswar,PhD,7.667514494948546,48.0,
68.0,,62711.0,Bhubaneswar,Bachelors,4.560557417179444,20.0,
27.0,28.0,112594.0,Chennai,Masters,unknown,29.0,
56.0,26.0,79278.0,Bhubaneswar,PhD,8.668375006207985,44.0,
64.0,18.0,42393.0,Delhi,PhD,9.167145467851538,46.0,
19.0,23.0,,Bhubaneswar,PhD,4.411100583743955,32.0,
38.0,38.0,33576.0,Bhubaneswar,Masters,7.687906464562505,,XQTsjShS
59.0,28.0,99464.0,Chennai,Diploma,2.4077978097494395,57.0,
65.0,2.0,63766.0,Delhi,Diploma,,56.0,
39.0,6.0,152805.0,Bhubaneswar,Masters,3.878678070911505,35.0,idBIBEux
45.0,15.0,128262.0,Chennai,Masters,5.125994859719107,41.0,
42.0,39.0,185276.0,Delhi,Bachelors,5.990356094626102,60.0,XQTbbLvv
42.0,38.0,192068.0,Delhi,Diploma,9.362670703445453,24.0,
,,110367.0,Delhi,Diploma,6.00098751395971,66.0,tDOcxxqq
30.0,5.0,80140.0,Bhubaneswar,PhD,3.6445207488213436,22.0,TDFdGfke
,4.0,33763.0,Mumbai,masters ,3.7536640906767356,39.0,
66.0,25.0,188831.0,Kolkata,Masters,4.883566092942933,41.0,
35.0,36.0,73492.0,Chennai,PhD,9.073052541215569,62.0,
18.0,3.0,59772.0,Kolkata,Diploma,2.0151142083045532,,
56.0,11.0,58921.0,Chennai,Diploma,8.078724679555634,26.0,
58.0,13.0,93291.0,,Masters,2.692625322595589,24.0,DWTryoZg
38.0,36.0,106245.0,Bhubaneswar,Bachelors,3.9597158467182325,62.0,
59.0,14.0,22690.0,Delhi,PhD,2.4942404547123385,34.0,
57.0,21.0,180012.0,Kolkata,PhD,8.06564901147133,47.0,
41.0,19.0,84758.0,Kolkata,Bachelors,unknown,24.0,
65.0,15.0,87561.0,Bhubaneswar,Diploma,7.347314855683175,24.0,GRLBowMq
58.0,8.0,,Kolkata,masters ,1.7634987220614757,37.0,
28.0,15.0,52872.0,,PhD,7.072918344219681,37.0,
43.0,30.0,,,Masters,4.265946700190073,68.0,
33.0,8.0,124545.0,Chennai,Diploma,3.8363669126981694,62.0,
66.0,39.0,134369.0,Mumbai,PhD,2.6268277067075934,26.0,
29.0,21.0,94625.0,Chennai,PhD,3.3124872632557416,39.0,qGarrOyb
50.0,39.0,85059.0,Delhi,Masters,8.35328552337491,44.0,
59.0,16.0,151217.0,Kolkata,masters ,3.909165940878394,54.0,
19.0,26.0,155157.0,Chennai,PhD,6.15393482484177,40.0,udwGaThf
33.0,15.0,100383.0,Mumbai,Masters,5.8924779899627335,38.0,GyUEPNxl
65.0,21.0,52887.0,Chennai,PhD,1.1465236140727608,31.0,
62.0,23.0,157213.0,Bhubaneswar,Masters,3.96952801908241,47.0,
38.0,27.0,101164.0,Chennai,Diploma,8.305571804104476,36.0,
43.0,36.0,80447.0,Kolkata,Masters,5.573469849744087,45.0,
62.0,24.0,185190.0,Chennai,Bachelors,3.3258867515224644,68.0,
46.0,13.0,108059.0,Chennai,PhD,4.8441027564073185,57.0,KxOxTlTJ
54.0,37.0,80598.0,Bhubaneswar,Masters,1.8508053710854446,40.0,
46.0,30.0,,Bhubaneswar,Masters,3.958015779086111,65.0,UCyDevWE
48.0,5.0,,Kolkata,Bachelors,4.589389773444207,56.0,
40.0,37.0,109463.0,Chennai,Masters,4.312925683792265,34.0,
69.0,16.0,169911.0,Chennai,Diploma,2.1174795422005572,60.0,
63.0,36.0,131193.0,Kolkata,Masters,8.40479332231575,53.0,
45.0,35.0,112170.0,Bhubaneswar,Masters,5.717036983682054,27.0,
67.0,17.0,161405.0,Delhi,Diploma,5.185638847554299,46.0,
hlCqe,11.0,110230.0,,Diploma,4.091812308994279,25.0,
69.0,23.0,117616.0,,Diploma,6.084212724356573,55.0,
24.0,6.0,,Mumbai,Bachelors,1.8951699604531704,48.0,AbhcpTwq
58.0,6.0,182377.0,Chennai,Bachelors,4.022497085379606,46.0,
26.0,21.0,67136.0,Chennai,Diploma,7.424998566083644,51.0,
29.0,15.0,93532.0,Kolkata,,2.301333381644809,24.0,YjEvCEpi
37.0,15.0,143793.0,Mumbai,PhD,9.31462581641571,41.0,JdYuVdRT
33.0,6.0,40646.0,Bhubaneswar,,,66.0,
52.0,22.0,157452.0,Chennai,Diploma,9.822822688497828,20.0,
39.0,7.0,54484.0,Chennai,Masters,2.1981118974724003,46.0,
,13.0,197851.0,Chennai,Diploma,6.396736941352289,65.0,
47.0,37.0,157758.0,Mumbai,Diploma,3.8940313317828306,46.0,
68.0,2.0,,Chennai,Diploma,6.467488994073478,60.0,
18.0,1.0,100171.0,Chennai,PhD,9.527495324510513,68.0,
55.0,38.0,73100.0,Kolkata,PhD,4.5587659974169075,48.0,
,27.0,78926.0,Kolkata,Diploma,5.5936136394025695,38.0,
hlCqe,14.0,162466.0,Bhubaneswar,Masters,7.7528996139406035,64.0,VePyJSjc
36.0,,138158.0,Bhubaneswar,PhD,2.5197300944457854,54.0,
32.0,24.0,94944.0,Kolkata,Diploma,6.647253968529792,30.0,
26.0,0.0,21042.0,Bhubaneswar,,6.848824386284713,20.0,
42.0,8.0,32818.0,Chennai,Masters,8.6819611036277,66.0,
33.0,10.0,136032.0,Chennai,PhD,4.873102888400494,39.0,
23.0,17.0,,Mumbai,Bachelors,7.469154319694474,30.0,WadRmEuR
23.0,0.0,90713.0,Bhubaneswar,Bachelors,2.2685034469826304,38.0,RDqLnyue
18.0,29.0,79722.0,Delhi,,,57.0,
24.0,19.0,142142.0,Delhi,masters ,6.660794532297059,57.0,
49.0,,139443.0,Chennai,Diploma,8.051251300965031,43.0,
40.0,35.0,195916.0,Mumbai,PhD,8.555202896461056,62.0,
56.0,19.0,28061.0,Kolkata,Bachelors,3.6622973164682713,49.0,
27.0,11.0,113730.0,Bhubaneswar,,5.35078708844753,24.0,hSwPpHEU
36.0,34.0,113219.0,Kolkata,PhD,2.7126028513503107,57.0,
22.0,25.0,103117.0,Chennai,Diploma,9.33844502302226,62.0,
29.0,20.0,48798.0,Delhi,PhD,8.846026931653403,24.0,
56.0,15.0,51222.0,Chennai,,9.601224416892904,62.0,IYPVSPPR
61.0,4.0,57352.0,Chennai,PhD,3.6953029402832196,28.0,
19.0,17.0,32744.0,Kolkata,PhD,2.126101800437972,20.0,
36.0,13.0,45940.0,Kolkata,Diploma,4.733395676427947,,
60.0,21.0,37842.0,Mumbai,Diploma,9.350911212641995,29.0,
36.0,27.0,44486.0,Mumbai,Diploma,6.431108083340753,26.0,
69.0,22.0,188660.0,Chennai,Bachelors,,25.0,
35.0,0.0,169587.0,Kolkata,Diploma,5.288457603446571,35.0,
20.0,23.0,147611.0,Mumbai,Diploma,5.719697492272105,46.0,
52.0,26.0,100748.0,Chennai,masters ,7.529118919669487,,oscZSofe
19.0,,181184.0,Chennai,Masters,,30.0,
52.0,10.0,193895.0,Delhi,Bachelors,7.983977261046711,56.0,qsKLkylq
,,150742.0,Delhi,Masters,5.6431804127316845,40.0,AFaVzOOi
38.0,29.0,102774.0,Bhubaneswar,Bachelors,,50.0,
26.0,0.0,141352.0,Chennai,Bachelors,8.968495260522037,44.0,
49.0,18.0,164780.0,Mumbai,Bachelors,9.314590735291365,52.0,
51.0,35.0,67188.0,,Bachelors,3.447793537256999,55.0,
24.0,32.0,131277.0,Delhi,PhD,2.8022922128668046,24.0,
58.0,29.0,111938.0,Delhi,PhD,6.028193883972802,61.0,RKRYMCHf
23.0,0.0,57358.0,Kolkata,Bachelors,6.8630784690831295,61.0,VeSIaEwL
59.0,,197237.0,Kolkata,Masters,6.52285880535182,55.0,uElNvFkY
48.0,24.0,159875.0,Delhi,Diploma,9.200480445309832,30.0,
62.0,12.0,191149.0,Mumbai,Diploma,3.0075711498502344,45.0,
20.0,13.0,166478.0,Mumbai,Bachelors,5.867377683806475,37.0,
22.0,,51771.0,Mumbai,Masters,3.180166143947058,21.0,BcVTDyyq
61.0,16.0,106281.0,Delhi,PhD,8.530155288801858,43.0,TmbHOIct
21.0,32.0,823410.0,Bhubaneswar,Diploma,2.801448348318148,31.0,
36.0,32.0,27997.0,Chennai,PhD,8.790821666489176,50.0,nZPSzXVt
22.0,3.0,151380.0,Kolkata,Bachelors,9.895674233374393,68.0,HTVmXOJY
27.0,39.0,56122.0,Mumbai,Masters,,49.0,
46.0,22.0,148557.0,Mumbai,Diploma,9.657137432114565,57.0,
,38.0,52309.0,Delhi,Masters,9.51754606060608,64.0,
63.0,20.0,89069.0,Bhubaneswar,Bachelors,3.1281435428472695,48.0,
56.0,29.0,169836.0,Delhi,Masters,1.4102949457528173,44.0,QkrwVLmR
68.0,9.0,94070.0,Mumbai,Masters,unknown,59.0,
39.0,9.0,104058.0,Chennai,Masters,7.444383854393718,66.0,oHHhkwks
42.0,9.0,86948.0,Mumbai,masters ,8.628594531385612,36.0,
63.0,38.0,159865.0,  mumbai  ,PhD,7.486763645872844,60.0,
31.0,16.0,191085.0,Kolkata,Masters,unknown,52.0,HVCxXZzO
,25.0,119464.0,Kolkata,Bachelors,2.93692405146078,48.0,
,31.0,51354.0,Kolkata,Diploma,5.2905300867298575,61.0,jfiPJxlP
18.0,26.0,132382.0,Delhi,Masters,6.514931891910453,64.0,RXiSmnNF
,14.0,65176.0,Mumbai,Masters,8.230028084988103,66.0,
29.0,7.0,108997.0,Bhubaneswar,PhD,1.3035253466503773,63.0,
57.0,,196928.0,Mumbai,Bachelors,5.8304651420078475,58.0,ZWAlrcuM
68.0,15.0,75652.0,Chennai,PhD,7.030090215998898,56.0,
28.0,38.0,94341.0,Bhubaneswar,Bachelors,4.188852252085172,64.0,
,20.0,167128.0,Mumbai,Bachelors,9.076249192248403,,PBAigVWX
56.0,6.0,122645.0,Delhi,Masters,1.5631605939674564,,mDhnOfHX
58.0,27.0,169378.0,Mumbai,Diploma,7.723929101760918,63.0,
20.0,4.0,70138.0,  mumbai  ,Bachelors,7.289928614486873,55.0,PNoKWmes
23.0,3.0,39480.0,Chennai,masters ,,53.0,
36.0,28.0,188661.0,Bhubaneswar,Masters,6.424979679037248,37.0,
56.0,33.0,108484.0,Mumbai,Bachelors,2.110333607610295,53.0,
33.0,32.0,30447.0,Kolkata,Diploma,9.927385269428004,67.0,
41.0,26.0,143297.0,Chennai,Diploma,8.580470347065361,49.0,tvRNoGVd
65.0,8.0,,Kolkata,Diploma,7.366044270960614,21.0,
25.0,1.0,169637.0,Kolkata,,1.6237954102077197,37.0,
42.0,30.0,40456.0,Kolkata,Bachelors,4.9242904093424995,54.0,
28.0,8.0,85550.0,Delhi,Diploma,6.262656394266957,44.0,
hlCqe,23.0,94726.0,Kolkata,Masters,8.106333149840594,67.0,
36.0,38.0,22169.0,Delhi,Masters,8.90680283437029,22.0,
37.0,14.0,43830.0,Chennai,Diploma,8.345345642637607,59.0,VKdwezXq
25.0,12.0,172935.0,Delhi,Masters,7.42730698935695,25.0,
50.0,8.0,114142.0,Kolkata,masters ,4.4491476166039075,69.0,hEYrnGid
21.0,13.0,175132.0,Kolkata,Masters,4.4640918612051586,,rtzLSQkt
49.0,,171191.0,Bhubaneswar,PhD,7.429306431853058,54.0,tknrFPoG
19.0,15.0,137138.0,Bhubaneswar,Bachelors,9.054373611318754,47.0,
19.0,24.0,141282.0,Chennai,Bachelors,7.311520985119905,32.0,xjHiKBGH
23.0,,65256.0,  mumbai  ,Diploma,1.59459296462722,,
69.0,17.0,83344.0,Mumbai,Masters,,34.0,
29.0,,,Mumbai,Diploma,2.3531896007227617,50.0,
43.0,29.0,139718.0,Delhi,Bachelors,4.256072602150752,65.0,
32.0,22.0,,  mumbai  ,Masters,5.72195296853733,53.0,tFJWmLdP
67.0,18.0,141430.0,Kolkata,Masters,4.506511148494126,22.0,
25.0,1.0,185910.0,Kolkata,Bachelors,3.5174800125862378,26.0,
34.0,2.0,20765.0,Chennai,PhD,4.389917347630341,22.0,
58.0,15.0,97512.0,,PhD,1.2231180529327466,23.0,PaAQVqas
,30.0,47224.0,Kolkata,Bachelors,8.63696848126223,28.0,dseIvyDO
21.0,6.0,46333.0,Kolkata,PhD,9.07532844761162,43.0,loSynLXB
67.0,7.0,,Delhi,PhD,2.6999909231114123,65.0,
22.0,,111354.0,Chennai,Bachelors,2.811707069271779,43.0,RIyEMEgS
39.0,35.0,136622.0,Kolkata,PhD,5.0160639834653935,61.0,KZxwzCUc
20.0,1.0,166125.0,  mumbai  ,Diploma,1.5737598038787337,41.0,
36.0,8.0,159911.0,Chennai,Diploma,6.223461236877726,57.0,
37.0,,186573.0,Mumbai,Masters,5.164221472602605,48.0,
26.0,33.0,173241.0,Kolkata,Masters,2.5599992435599526,30.0,
55.0,30.0,178146.0,Kolkata,Masters,5.045115838316546,68.0,
23.0,1.0,110162.0,Bhubaneswar,Bachelors,9.213935531416377,22.0,
37.0,39.0,38043.0,Chennai,PhD,4.157847508550279,63.0,
47.0,31.0,167511.0,Chennai,Diploma,6.549742730985055,62.0,
23.0,26.0,75155.0,Kolkata,Masters,1.4499127269377503,57.0,
49.0,20.0,173879.0,Mumbai,Diploma,4.5027005551262995,43.0,qGejsSnw
67.0,22.0,189069.0,Delhi,Masters,9.417598379014045,23.0,
40.0,18.0,45040.0,Chennai,PhD,8.822421227964234,60.0,
37.0,29.0,,,Diploma,9.269342750155758,25.0,AUGpEzPn
58.0,2.0,108115.0,Mumbai,Masters,2.415096998022709,66.0,
25.0,7.0,166121.0,Bhubaneswar,Masters,9.241416505986217,42.0,
68.0,30.0,79081.0,Bhubaneswar,Bachelors,9.466978588421583,28.0,thCGbCWV
50.0,3.0,107367.0,Delhi,PhD,3.279538490006937,42.0,
39.0,21.0,187708.0,Chennai,Bachelors,9.53676244418872,24.0,SxsRnhwN
46.0,39.0,39608.0,Chennai,Diploma,9.355226547077553,64.0,
23.0,2.0,2003640.0,  mumbai  ,Diploma,8.240435884203128,39.0,
27.0,27.0,53501.0,Mumbai,Bachelors,1.0217294973439088,35.0,LMZOtgTW
40.0,28.0,40656.0,Mumbai,PhD,unknown,69.0,
52.0,19.0,118172.0,Chennai,Bachelors,2.619067144706085,31.0,HwiBHPHA
29.0,26.0,145473.0,Chennai,Masters,4.957173410501234,56.0,
42.0,21.0,,Bhubaneswar,PhD,unknown,22.0,dGgeZCTE
67.0,26.0,154535.0,Bhubaneswar,PhD,2.7769001110811895,43.0,
65.0,9.0,123197.0,Bhubaneswar,Diploma,unknown,58.0,
55.0,30.0,123725.0,Mumbai,Masters,3.9998059039544605,38.0,
19.0,,88960.0,Mumbai,Diploma,4.926918619050181,30.0,LIinXmbj
60.0,37.0,58916.0,Mumbai,Bachelors,7.62219425904337,44.0,
49.0,,65419.0,  mumbai  ,,9.182881320354824,24.0,
23.0,3.0,106596.0,Mumbai,Bachelors,3.6868900467397525,42.0,
56.0,38.0,47885.0,Bhubaneswar,,8.315847775473589,48.0,
26.0,31.0,89201.0,Bhubaneswar,Bachelors,4.026693070420787,66.0,
43.0,37.0,181998.0,Kolkata,Diploma,1.6265333204215675,49.0,
69.0,25.0,111583.0,  mumbai  ,masters ,4.556067293927166,55.0,
23.0,2.0,191717.0,,Bachelors,6.203317417105043,56.0,
34.0,,22487.0,Bhubaneswar,Diploma,4.8090459864064865,,
,,96479.0,Mumbai,Bachelors,1.2005989058191773,61.0,
25.0,17.0,191848.0,Delhi,,3.9984871379373237,42.0,
49.0,17.0,146832.0,,Diploma,1.5704189639484745,24.0,
37.0,21.0,28664.0,Kolkata,PhD,2.40841479931107,42.0,
38.0,8.0,32384.0,Chennai,PhD,8.229047201260334,43.0,McGhFzlR
,34.0,178004.0,Mumbai,Diploma,8.279896434497592,59.0,
68.0,,22918.0,Kolkata,PhD,6.504915608197003,21.0,
64.0,31.0,192265.0,Chennai,Bachelors,8.980237683796359,21.0,KXhgTWCr
20.0,22.0,81336.0,Chennai,Masters,7.739383540891374,35.0,
47.0,12.0,,Delhi,Diploma,8.550350618047164,50.0,jkBQNgnx
55.0,22.0,57988.0,Delhi,Masters,8.68012514549947,39.0,
40.0,37.0,,Delhi,Diploma,7.704590874588975,66.0,
66.0,3.0,79895.0,Chennai,,9.639643165342191,67.0,WLlszLMQ
35.0,8.0,164382.0,Mumbai,Masters,7.669369205620227,31.0,
38.0,31.0,90847.0,,Bachelors,8.936265290469166,45.0,
40.0,33.0,83492.0,Delhi,PhD,4.918307331598818,,
33.0,7.0,152157.0,Bhubaneswar,,9.114991723500397,53.0,
62.0,7.0,37013.0,Delhi,Bachelors,8.416107120802186,66.0,oOohuQld
41.0,33.0,114906.0,Chennai,,5.851753286838473,32.0,
54.0,17.0,100704.0,  mumbai  ,Diploma,6.298420253160542,49.0,
26.0,39.0,47577.0,Chennai,Diploma,9.890153011187879,32.0,
54.0,19.0,37259.0,Chennai,PhD,9.457708407151603,59.0,nTTCRBhi
39.0,20.0,176482.0,Mumbai,Diploma,3.99798433557547,,
33.0,25.0,172807.0,Bhubaneswar,Masters,6.888171228109182,59.0,FqRXHrRx
60.0,31.0,166370.0,Mumbai,Diploma,1.5952823111047914,35.0,eDormfhe
64.0,17.0,112080.0,Kolkata,Bachelors,6.769567367949252,57.0,
61.0,38.0,93247.0,,Masters,3.304112006883423,49.0,HIBOtzmC
47.0,25.0,154229.0,Chennai,Bachelors,4.334115982666976,67.0,
20.0,24.0,186215.0,Kolkata,Bachelors,4.734202084730347,25.0,
46.0,38.0,131541.0,Chennai,Masters,6.607228808773352,68.0,fKmoUdYt
48.0,18.0,114035.0,Bhubaneswar,Masters,6.352425696215182,36.0,
34.0,32.0,173260.0,  mumbai  ,PhD,2.765535822143,34.0,ndsBUVGI
67.0,30.0,128759.0,Bhubaneswar,Bachelors,5.399697014497723,64.0,
18.0,37.0,134795.0,Kolkata,PhD,7.017881067008602,37.0,
32.0,1.0,122061.0,Delhi,Diploma,2.2249543166630783,22.0,
30.0,37.0,109711.0,Delhi,Bachelors,1.1365758158056185,46.0,OmEVptbJ
41.0,13.0,38262.0,Mumbai,PhD,8.234387700684264,69.0,
53.0,13.0,80650.0,Kolkata,Bachelors,4.76433816929621,44.0,TJxmFuoh
61.0,37.0,168016.0,Mumbai,Diploma,3.9711305895239186,30.0,knCeUtbm
53.0,14.0,97229.0,,Diploma,1.3847966696981575,43.0,
51.0,21.0,133802.0,  mumbai  ,PhD,6.060199448944193,27.0,
58.0,16.0,,Chennai,Masters,,48.0,qaKmwgIJ
50.0,29.0,157162.0,Mumbai,Masters,5.799059791468243,69.0,
69.0,26.0,52894.0,Chennai,Bachelors,4.012044662142971,21.0,xQqiZKVc
32.0,22.0,106586.0,Mumbai,Diploma,7.149102750938289,58.0,
38.0,38.0,77804.0,,Diploma,9.645273178346542,47.0,TAQdgosw
34.0,11.0,96407.0,Delhi,Bachelors,8.925610982371841,31.0,
50.0,16.0,107288.0,Chennai,PhD,8.970199931299842,56.0,
56.0,16.0,42365.0,Kolkata,PhD,4.963428198736448,22.0,
40.0,12.0,119124.0,Bhubaneswar,Bachelors,5.6478183948794065,,oYJtqEcp
35.0,9.0,172991.0,Chennai,masters ,3.3109141080614743,38.0,
39.0,14.0,54844.0,Kolkata,PhD,6.5471915337452256,21.0,
61.0,38.0,105726.0,Mumbai,Bachelors,9.57806044628344,64.0,AFHFvJUa
42.0,32.0,185101.0,Chennai,Masters,5.463942461956018,42.0,tomcDLKp
,1.0,,Bhubaneswar,PhD,8.480827933850252,31.0,
hlCqe,0.0,80633.0,Bhubaneswar,,7.556229243471222,33.0,
54.0,39.0,194642.0,Bhubaneswar,PhD,8.572954412224133,63.0,tqWutiun
59.0,13.0,151358.0,Chennai,PhD,,47.0,
53.0,7.0,53667.0,,Diploma,1.060309574634228,52.0,
41.0,21.0,181339.0,Kolkata,Diploma,5.270355752735498,53.0,
19.0,12.0,101299.0,Mumbai,Diploma,3.467914022790855,33.0,YDorHnsq
36.0,6.0,42625.0,Mumbai,Bachelors,2.009078789390816,55.0,
31.0,9.0,141388.0,Kolkata,Bachelors,9.108737509803154,49.0,keZFiuUa
59.0,29.0,160118.0,,Masters,1.3908609532325096,44.0,
46.0,,182428.0,Kolkata,Bachelors,6.186102540661855,58.0,
54.0,3.0,20860.0,Mumbai,PhD,6.146528476291985,51.0,
46.0,0.0,116765.0,Delhi,Diploma,4.35318628340306,64.0,
43.0,15.0,188641.0,Delhi,Bachelors,4.585080291352326,67.0,
27.0,13.0,120951.0,,Bachelors,3.0078686813887714,32.0,xbIOjeOr
26.0,26.0,96552.0,Bhubaneswar,Masters,3.078089781147258,26.0,eIEvusrp
hlCqe,21.0,42016.0,Bhubaneswar,Masters,4.6974208131322825,45.0,
52.0,10.0,160301.0,Kolkata,Bachelors,5.759384555197718,33.0,
37.0,30.0,67865.0,Chennai,Diploma,3.397125338645671,24.0,
20.0,28.0,181769.0,Delhi,Bachelors,9.788074208941103,30.0,
68.0,15.0,30910.0,Bhubaneswar,PhD,2.0866073925665933,68.0,mlwlFaOr
47.0,11.0,28820.0,Kolkata,Masters,5.023531198868716,29.0,
43.0,25.0,35494.0,Kolkata,Masters,5.285891600524415,39.0,bIyRhFCk
28.0,34.0,56155.0,Mumbai,PhD,5.006505205609643,,
65.0,23.0,51655.0,Kolkata,Diploma,9.316583341022922,23.0,
56.0,24.0,154702.0,Kolkata,Bachelors,8.540589853322869,,
62.0,23.0,88923.0,,Bachelors,9.174917286471942,63.0,pTBtPQsr
26.0,38.0,160061.0,Delhi,Masters,2.4782447122885762,69.0,
40.0,25.0,183590.0,Bhubaneswar,PhD,2.129330021996634,68.0,
26.0,38.0,97152.0,Delhi,masters ,1.1751234227864904,55.0,
67.0,1.0,153874.0,Chennai,Diploma,8.38423275241,56.0,
,17.0,179506.0,Delhi,Diploma,1.199858098646419,23.0,PvjVZBGj
23.0,25.0,156492.0,Chennai,Diploma,unknown,24.0,
45.0,,57861.0,Kolkata,Masters,9.135685390638265,26.0,
45.0,29.0,156987.0,Delhi,,6.354913774836076,58.0,
21.0,36.0,30004.0,Mumbai,PhD,3.4689185828056512,31.0,hXLJRYKg
36.0,21.0,130998.0,Bhubaneswar,Bachelors,9.736474961896667,35.0,
52.0,7.0,,Bhubaneswar,Bachelors,6.214412803130567,38.0,
49.0,31.0,,Bhubaneswar,Masters,6.14931227875628,53.0,
25.0,21.0,59355.0,Mumbai,PhD,9.150561054383047,35.0,avAebbzK
54.0,3.0,139416.0,Kolkata,Bachelors,4.745136588800272,60.0,UGFqJilJ
19.0,12.0,119899.0,Chennai,Bachelors,7.3887162757257165,41.0,kwnXwvhQ
30.0,7.0,151692.0,Delhi,Diploma,6.678031843956559,31.0,
36.0,32.0,,Chennai,Masters,1.9968894169613698,64.0,
38.0,17.0,119203.0,Bhubaneswar,Masters,6.176914553900844,58.0,boGkbrDr
hlCqe,10.0,166635.0,Mumbai,PhD,5.278540832427692,,
29.0,11.0,82406.0,Mumbai,Bachelors,5.94119943626163,61.0,
,37.0,146681.0,Chennai,Masters,3.6713162679595848,45.0,
57.0,36.0,70123.0,,Diploma,7.245843103998006,59.0,
hlCqe,15.0,146223.0,Mumbai,Bachelors,4.80190234508892,30.0,
35.0,19.0,168745.0,Mumbai,Bachelors,1.6182003131937113,41.0,
36.0,37.0,,Mumbai,Diploma,1.3557976719638378,62.0,gIIgFYQu
48.0,38.0,149044.0,Delhi,Bachelors,5.304346551577863,27.0,
65.0,32.0,106190.0,Mumbai,Masters,6.444123969245801,48.0,
hlCqe,35.0,153649.0,Bhubaneswar,Masters,6.8649391360091325,29.0,
24.0,21.0,86857.0,,,6.4014806803323285,59.0,
66.0,25.0,174932.0,Delhi,PhD,3.6268667377078216,65.0,
69.0,5.0,77824.0,Bhubaneswar,Diploma,8.45488375344576,32.0,
